id,song_id,song_title,song_artist,spotify_link,title,artist,lyrics,genre
202,2,We’re Going to Be Friends,The White Stripes,[{'song_link': 'https://open.spotify.com/track/1N883b1C3trjGcx2h4E99B'}],We’re Going to Be Friends,The White Stripes,"[Verse 1]
Fall is here, hear the yell
Back to school, ring the bell
Brand new shoes, walking blues
Climb the fence, books and pens
I can tell that we are gonna be friends
I can tell that we are gonna be friends

[Verse 2]
Walk with me, Suzy Lee
Through the park and by the tree
We will rest upon the ground
And look at all the bugs we found
Safely walk to school without a sound
Safely walk to school without a sound

[Verse 3]
Here we are, no one else
We walk to school all by ourselves
There's dirt on our uniforms
From chasing all the ants and worms
We clean up and now it's time to learn
We clean up and now it's time to learn

[Verse 4]
Numbers, letters, learn to spell
Nouns and books, and show and tell
Playtime, we will throw the ball
Back to class, through the hall
Teacher marks our height against the wall
Teacher marks our height against the wall


[Bridge]
And we don't notice any time pass
We don't notice anything
We sit side by side in every class
Teacher thinks that I sound funny
But she likes the way you sing

[Verse 5]
Tonight I'll dream, while I’m in bed
When silly thoughts go through my head
About the bugs and alphabet
And when I wake tomorrow, I'll bet
That you and I will walk together again

[Outro]
I can tell that we are gonna be friends
Yes, I can tell that we are gonna be friends","permanent wave, pop"
203,3,Fell in Love with a Girl,The White Stripes,[{'song_link': 'https://open.spotify.com/track/21Qsj3cMVCx2xF2EVVNbEu'}],Fell in Love with a Girl,The White Stripes,"[Verse 1]
Fell in love with a girl
I fell in love once and almost completely
She's in love with the world
But sometimes these feelings can be so misleading
She turns and said, ""Are you alright?""
I said, ""I must be fine 'cause my heart's still beating""
""Come and kiss me by the riverside, yeah
Bobby says it's fine, he don't consider it cheating, now""

[Verse 2]
Red hair with a curl
Mello-Roll for the flavor, and the eyes were peeping
Can't keep away from the girl
These two sides of my brain need to have a meeting

[Refrain]
Can't think of anything to do, yeah
My left brain knows that all love is fleeting
She's just looking for something new, yeah
I said it once before, but it bears repeating now

[Hook]
Ah, ah
Ah, ah
Ah, ah
Ah, ah


[Refrain]
Can't think of anything to do, yeah
My left brain knows that all love is fleeting
She's just looking for something new
Well, I said it once before, but it bears repeating now

[Verse 1]
Fell in love with a girl
I fell in love once and almost completely
She's in love with the world
But sometimes, these feelings can be so misleading
She turns and said, ""Are you alright?""
I said, ""I must be fine because my heart's still beating""
""Come and kiss me by the riverside, yeah
Bobby says it's fine, he don't consider it cheating, now""

[Hook]
Ah, ah
Ah, ah
Ah, ah
Ah, ah

[Refrain]
Can't think of anything to do, yeah
My left brain knows that all love is fleeting
She's just looking for something new
Well, I said it once before, but it bears repeating now","permanent wave, pop"
204,4,The Hardest Button to Button,The White Stripes,[{'song_link': 'https://open.spotify.com/track/3RdQfyk7BBxxIx0zSnCBIw'}],The Hardest Button to Button,The White Stripes,"[Verse 1]
We started living in an old house
My ma' gave birth, and we were checking it out
It was a baby boy, so we bought him a toy
It was a ray gun, and it was 1981
We named him 'Baby', he had a toothache
He started crying, it sounded like an earthquake
It didn't last long, because I stopped it
I grabbed a ragdoll, stuck some little pins in it
Now we're a family, and we're alright now
We got money, and a little place to fight now
We don't know you, and we don't owe you
But if you see us around I got something else to show you

[Instrumental Break]

[Verse 2]
Now it's easy when you don't know better
You think it's sleazy, then put it in a short letter
We keep warm, but there's just something wrong with you
Just feel that you're the hardest little button to button
I had opinions that didn't matter
I had a brain that felt like pancake batter
I got a backyard with nothing in it
Except a stick, a dog, and a box with something in it


[Chorus]
The hardest button to button
The hardest button to button
The hardest button to button
The hardest button to button, oh-oh
The hardest button to button
The hardest button to button, oh-oh
The hardest button to button

[Instrumental Break]

[Chorus]
The hardest button to button
The hardest button to button
The hardest button to button
The hardest button to button, oh-oh","permanent wave, pop"
205,5,Icky Thump,The White Stripes,[{'song_link': 'https://open.spotify.com/track/0DaM3PnFPbXsvahjbQWN3i'}],Icky Thump,The White Stripes,"[Verse 1]
Ah-ye, icky thump, who'da thunk?
Sitting drunk on a wagon to Mexico
Ahh well, what a chump
Well, my head got a bump when I hit it on the radio
Redhead señorita looking dead
Came and said, ""Need a bed?"" in Español
I said, ""Gimme a drink of water
I'm gonna sing around the collar, and I don't need a microphone""
[Verse 2]
Icky thump with a lump in my throat
Grabbed my coat, and I was freaking, I was ready to go
And I swear besides the hair she had one white eye
One blank stare, looking up, lying there
On the stand near her hand was a candy cane
Black rum, sugar cane, dry ice and something strange
La la la la la la la
La la la la la la la
[Verse 3]
White Americans, what? Nothing better to do
Why don't you kick yourself out? You're an immigrant too
Who's using who? What should we do?
Well, you can't be a pimp and a prostitute too
Icky thump, handcuffed to a bunk
Robbed blind, looked around, and there was nobody else
Left alone, I hit myself with a stone
Went home and learned how to clean up after myself","permanent wave, pop"
206,6,Lovesong,The Cure,[{'song_link': 'https://open.spotify.com/track/7K71priwuwcWwbgfHVQJdq'}],Lovesong,The Cure,"[Verse 1]
Whenever I'm alone with you
You make me feel like I am home again
Whenever I'm alone with you
You make me feel like I am whole again

[Verse 2]
Whenever I'm alone with you
You make me feel like I am young again
Whenever I'm alone with you
You make me feel like I am fun again

[Chorus]
However far away
I will always love you
However long I stay
I will always love you
Whatever words I say
I will always love you
I will always love you

[Interlude]
(Fly me to the moon)

[Guitar Solo]


[Verse 3]
Whenever I'm alone with you
You make me feel like I am free again
Whenever I'm alone with you
You make me feel like I am clean again

[Chorus]
However far away
I will always love you
However long I stay
I will always love you
Whatever words I say
I will always love you
I will always love you","alternative rock, art rock, melancholia, oxford indie, permanent wave, rock"
207,7,Just Like Heaven,The Cure,[{'song_link': 'https://open.spotify.com/track/4NnWuGQujzWUEg0uZokO5M'}],Just Like Heaven,The Cure,"[Verse 1]
""Show me, show me, show me how you do that trick
The one that makes me scream,"" she said
""The one that makes me laugh,"" she said
Threw her arms around my neck
""Show me how you do it
And I promise you
I promise that I'll run away with you
I'll run away with you""

[Verse 2]
Spinning on that dizzy edge
Kissed her face and kissed her head
Dreamed of all the different ways
I had to make her glow
""Why are you so far away?"" she said
""Why won't you ever know
That I'm in love with you?
That I'm in love with you?""

[Chorus]
You, soft and only
You, lost and lonely
You, strange as angels
Dancing in the deepest oceans
Twisting in the water
You're just like a dream
You're just like a dream


[Verse 3]
Daylight licked me into shape
I must have been asleep for days
And moved my lips to breathe her name
I opened up my eyes
And found myself alone, alone
Alone above a raging sea
That stole the only girl I loved
And drowned her deep inside of me

[Outro]
You, soft and only
You, lost and lonely
You, just like heaven","alternative rock, art rock, melancholia, oxford indie, permanent wave, rock"
208,8,Friday I’m in Love,The Cure,[{'song_link': 'https://open.spotify.com/track/263aNAQCeFSWipk896byo6'}],Friday I’m in Love,The Cure,"[Verse 1]
I don't care if Monday's blue
Tuesday's grey and Wednesday too
Thursday, I don't care about you
It's Friday, I'm in love
Monday, you can fall apart
Tuesday, Wednesday, break my heart
Oh, Thursday doesn't even start
It's Friday, I'm in love

[Chorus]
Saturday, wait
And Sunday always comes too late
But Friday, never hesitate

[Verse 2]
I don't care if Monday's black
Tuesday, Wednesday, heart attack
Thursday, never looking back
It's Friday, I'm in love

[Instrumental Break]

[Verse 3]
Monday, you can hold your head
Tuesday, Wednesday, stay in bed
Or Thursday, watch the walls instead
It's Friday, I'm in love


[Chorus]
Saturday, wait
And Sunday always comes too late
But Friday, never hesitate

[Bridge]
Dressed up to the eyes, it's a wonderful surprise
To see your shoes and your spirits rise
Throw out your frown and just smile at the sound
As sleek as a shriek, spinning round and round
Always take a big bite, it's such a gorgeous sight
To see you eat in the middle of the night
You can never get enough, enough of this stuff
It's Friday, I'm in love

[Verse 1]
I don't care if Monday's blue
Tuesday's grey and Wednesday too
Thursday, I don't care about you
It's Friday, I'm in love
Monday, you can fall apart
Tuesday, Wednesday, break my heart
Thursday doesn't even start
It's Friday, I'm in love, woah

[Outro]
Oh, do-do, do-do, do-do, do
Do-do, do-do, do-do, do
Oh, oh, oh-oh, oh-oh-oh, oh, oh, yeah","alternative rock, art rock, melancholia, oxford indie, permanent wave, rock"
209,9,Boys Don’t Cry,The Cure,[{'song_link': 'https://open.spotify.com/track/1QFh8OH1e78dGd3VyJZCAC'}],Boys Don’t Cry,The Cure,"[Verse 1]
I would say I'm sorry
If I thought that it would change your mind
But I know that this time
I have said too much, been too unkind

[Chorus]
I try to laugh about it
Cover it all up with lies
I try to laugh about it
Hiding the tears in my eyes
'Cause boys don't cry
Boys don't cry

[Verse 2]
I would break down at your feet
And beg forgiveness, plead with you
But I know that it's too late
And now there's nothing I can do

[Chorus]
So I try to laugh about it
Cover it all up with lies
I try to laugh about it
Hiding the tears in my eyes
'Cause boys don't cry
Boys don't cry


[Verse 3]
I would tell you that I loved you
If I thought that you would stay
But I know that it's no use
That you've already gone away

[Bridge]
Misjudged your limit
Pushed you too far
Took you for granted
I thought that you needed me more, more, more

[Chorus]
Now I would do most anything
To get you back by my side
But I just keep on laughing
Hiding the tears in my eyes
'Cause boys don't cry
Boys don't cry

[Outro]
Boys don't cry","alternative rock, art rock, melancholia, oxford indie, permanent wave, rock"
210,10,Pictures of You,The Cure,[{'song_link': 'https://open.spotify.com/intl-es/track/3NkEYwgX2UWPL01gfJ9l95'}],Pictures of You,The Cure,"[Instrumental Intro]

[Verse 1]
I've been looking so long at these pictures of you
That I almost believe that they're real
I've been living so long with my pictures of you
That I almost believe that the pictures are all I can feel

[Verse 2]
Remembering you standing quiet in the rain
As I ran to your heart to be near
And we kissed as the sky fell in, holding you close
How I always held close in your fear

[Verse 3]
Remembering you running soft through the night
You were bigger and brighter and wider than snow
And screamed at the make-believe, screamed at the sky
And you finally found all your courage to let it all go

[Verse 4]
Remembering you fallen into my arms
Crying for the death of your heart
You were stone white, so delicate, lost in the cold
You were always so lost in the dark


[Verse 5]
Remembering you, how you used to be
Slow drowned, you were angels, so much more than everything
Hold for the last time then slip away quietly
Open my eyes, but I never see anything

[Bridge]
If only I'd thought of the right words
I could have held on to your heart
If only I'd thought of the right words
I wouldn't be breaking apart
All my pictures of you

[Verse 6]
Looking so long at these pictures of you
But I never hold on to your heart
Looking so long for the words to be true
And always just breaking apart
My pictures of you

[Outro]
There was nothing in the world
That I ever wanted more
Than to feel you deep in my heart
There was nothing in the world
That I ever wanted more
Than to never feel the breaking apart
All my pictures of you","alternative rock, art rock, melancholia, oxford indie, permanent wave, rock"
211,11,Stairway to Heaven,Led Zeppelin,[{'song_link': 'https://open.spotify.com/track/5CQ30WqJwcep0pYcV4AMNc'}],Stairway to Heaven,Led Zeppelin,"[Instrumental Intro]

[Verse 1]
There's a lady who's sure all that glitters is gold
And she's buying a stairway to Heaven
When she gets there, she knows if the stores are all closed
With a word, she can get what she came for
Ooh, and she's buying a stairway to Heaven

[Verse 2]
There's a sign on the wall, but she wants to be sure
'Cause you know sometimes words have two meanings
In a tree by the brook, there's a songbird who sings
Sometimes all of our thoughts are misgiven

[Refrain]
Ooh, it makes me wonder
Ooh, makes me wonder

[Verse 3]
There's a feeling I get when I look to the west
And my spirit is crying for leaving
In my thoughts, I have seen rings of smoke through the trees
And the voices of those who stand looking

[Refrain]
Ooh, it makes me wonder
Ooh, really makes me wonder


[Verse 4]
And it's whispered that soon if we all call the tune
Then the piper will lead us to reason
And a new day will dawn for those who stand long
And the forests will echo with laughter

[Interlude]
Oh-oh-oh-oh-woah-ho

[Verse 5]
If there's a bustle in your hedgerow, don't be alarmed now
It's just a spring clean for the May queen
Yes, there are two paths you can go by, but in the long run
There's still time to change the road you're on

[Refrain]
And it makes me wonder
Ohh, oh-oh

[Verse 6]
Your head is humming and it won't go, in case you don't know
The piper's calling you to join him
Dear lady, can you hear the wind blow?
And did you know
Your stairway lies on the whispering wind? Oh


[Guitar Solo]

[Bridge]
And as we wind on down the road
Our shadows taller than our soul
There walks a lady we all know
Who shines white light and wants to show
How everything still turns to gold
And if you listen very hard
The tune will come to you at last
When all are one, and one is all, yeah
To be a rock and not to roll

[Outro]
And she's buying a stairway to Heaven","alternative rock, funk metal, funk rock, permanent wave, rock"
